0	0.11313333333333334	0.1169	0.02051164289066695	0.020418665409088134	0.020398547649383546	0.02871048728923813	
1	0.9576166666666667	0.95	0.024465477283735413	0.02378749370574951	0.023271613121032715	0.03240665193859217	
2	0.9700833333333333	0.9597	0.028267327732682253	0.026602411270141603	0.02555906057357788	0.03786216906046297	
3	0.9764	0.9601	0.03252089365362079	0.029662864208221437	0.027914879322052003	0.0444021938442125	
4	0.98065	0.9651	0.03707089883146287	0.032946889400482175	0.030432729721069335	0.05134591586472457	
5	0.9837833333333333	0.9647	0.04182165787813203	0.0364961838722229	0.03313343048095703	0.05868681506256504	
6	0.9852833333333333	0.9665	0.04674423156324504	0.04015271186828613	0.03593027591705322	0.06546339591925926	
7	0.9884	0.9683	0.05121198054314191	0.04360654830932617	0.03866225957870483	0.07147481608070903	
8	0.9895166666666667	0.9685	0.05538686913567165	0.04704229354858398	0.04145566940307617	0.07735628820560361	
9	0.9907333333333334	0.9709	0.05957611655739123	0.05039923191070557	0.044250502586364746	0.08308386986800786	
10	0.9924833333333334	0.971	0.06367083461887922	0.053732070922851566	0.047099289894104	0.08854099967833232	
11	0.9919333333333333	0.9693	0.0674170247354869	0.056857361793518066	0.04982229232788086	0.09395228648696086	
12	0.9929666666666667	0.9684	0.07120532316634398	0.05995543479919434	0.05259844303131103	0.09912121687541303	
13	0.9947833333333334	0.9721	0.07477927958441405	0.06289740085601807	0.05524576187133789	0.10402578364389808	
14	0.9937333333333334	0.9708	0.07798817685942216	0.06575560569763184	0.05785233974456787	0.10896402228105523	
15	0.9954166666666666	0.9716	0.08117337556361044	0.06837996006011964	0.06034175395965576	0.11332586207446782	
16	0.99395	0.9705	0.0842137191620538	0.07087417125701904	0.06267011642456055	0.11737550670805796	
17	0.99525	0.9669	0.08739745838108791	0.07354843139648437	0.06521170139312744	0.12157506472781969	
18	0.9950666666666667	0.967	0.09044321604327141	0.07605029106140136	0.06771352767944336	0.1257213213949874	
19	0.99585	0.9702	0.09332617608420105	0.07846939563751221	0.07004494190216065	0.12965555617851204	
20	0.9964333333333333	0.972	0.09618458980055794	0.08091840744018555	0.07245293617248535	0.13388405196001413	
21	0.99525	0.9707	0.09912644946018372	0.08343794822692871	0.07493289470672608	0.13779947826464783	
22	0.99645	0.9731	0.10160843160955474	0.08558149337768554	0.07707836151123047	0.14115126862192726	
23	0.99725	0.9715	0.10423283638941377	0.08779178619384766	0.07926662921905518	0.1446499975549414	
24	0.9958666666666667	0.9722	0.10672400896015151	0.09001813888549805	0.08147557258605957	0.14851078970660617	
25	0.9970666666666667	0.9745	0.1092695726409904	0.09216289520263672	0.08357006072998047	0.15179106732696862	
26	0.997	0.972	0.11174112163906147	0.09421277999877929	0.08556865692138672	0.1552765535554575	
27	0.9973	0.9718	0.11367509842213713	0.09599516868591308	0.087358980178833	0.15834636600301477	
28	0.9967833333333334	0.9723	0.11590600095716772	0.09796473503112793	0.08930207252502441	0.161701760252508	
29	0.9981166666666667	0.9734	0.11817359774270755	0.09980053901672363	0.09115653038024903	0.16495534987816293	
30	0.9982	0.9756	0.11999131665885077	0.10141450881958008	0.09279841423034668	0.16781089067504426	
31	0.99695	0.9728	0.12212484311508177	0.1032791519165039	0.09463449478149415	0.1707642376946391	
32	0.9973833333333333	0.9758	0.1246046095444168	0.10544388771057128	0.09668732643127441	0.17398048758499013	
33	0.9985666666666667	0.9751	0.1267035322338247	0.10727130889892578	0.09851040840148925	0.17696584313838917	
34	0.9986	0.9738	0.12869882666050536	0.10889926910400391	0.10012155532836914	0.17947990981681172	
35	0.9990333333333333	0.9749	0.1301244112981032	0.11021416664123534	0.10141655921936035	0.18181064713806258	
36	0.998	0.9757	0.1320256435924729	0.11195395469665527	0.10322773933410645	0.1846489148420849	
37	0.9988666666666667	0.9763	0.13414280262113365	0.1138155460357666	0.10505536079406738	0.1873268413298022	
38	0.9979833333333333	0.9739	0.13603566334719341	0.11553136825561523	0.10670023918151855	0.1902227073348273	
39	0.9984666666666666	0.9753	0.1379903137615615	0.11720937728881836	0.10835498809814453	0.19270201457947178	
40	0.9980666666666667	0.9711	0.13990874197012368	0.11875718116760253	0.10985723495483399	0.19516289719173333	
41	0.99905	0.9763	0.14140419885737854	0.11999203681945801	0.11113345146179199	0.19728275350646207	
42	0.9987833333333334	0.9746	0.1431961190854504	0.12147901535034179	0.11257562637329102	0.1995373399454912	
43	0.9983	0.9754	0.14513549066513545	0.12327059745788574	0.11438603401184082	0.2022264619563579	
44	0.9985333333333334	0.9774	0.1470541886135281	0.12499320030212402	0.11608766555786133	0.204588226870337	
45	0.9986833333333334	0.9738	0.14899135410674252	0.12664721488952638	0.1176997184753418	0.20706732086692153	
46	0.9978333333333333	0.9727	0.15076448888233523	0.1281286334991455	0.1191332721710205	0.20930712921539352	
47	0.9994333333333333	0.9755	0.15207020306598543	0.1292887783050537	0.12030243873596191	0.21111788246716964	
48	0.99855	0.9725	0.15373942057188966	0.13067269325256348	0.1216374683380127	0.2132227261184752	
49	0.99885	0.9767	0.1552312359714332	0.13201980590820311	0.1229337501525879	0.21512436569341822	
50	0.9983333333333333	0.9754	0.15734967626428867	0.13385910987854005	0.12470547676086426	0.21777849369764088	
51	0.9992166666666666	0.976	0.15896577429072115	0.13540241241455078	0.1261894416809082	0.21953996532275377	
52	0.9989666666666667	0.9764	0.16028476352745658	0.13668871879577638	0.12748329162597657	0.2212492338227816	
53	0.99915	0.9752	0.16143740999088058	0.1377166175842285	0.12854506492614745	0.22275043619067914	
54	0.9992333333333333	0.9752	0.16274280626687343	0.13893905639648438	0.12973329544067383	0.22446908760534645	
55	0.9990833333333333	0.9759	0.16431167092227758	0.1403025817871094	0.13101131439208985	0.22624793894734835	
56	0.99875	0.9742	0.1657014283302498	0.1416075325012207	0.13230764389038085	0.2281436289014177	
57	0.9990833333333333	0.9775	0.16717954479983166	0.14289725303649903	0.13363371849060057	0.23014590023586903	
